Precinct,Voters,Nearest VSPC,Distance to Nearest VSPC (mi.),Assigned VSPC,Distance to Assigned VSPC (mi.),Distance Difference (mi.),Reassigned,Voters Assigned,Precincts Assigned,Address,City,State,Zip,Precinct Map URL
217,854,Cherry Creek School District Instructional Support Facility,1.29,Cherry Creek School District Instructional Support Facility,1.29,0.00,False,16308,17,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_217.pdf
219,1156,Cherry Creek School District Instructional Support Facility,1.11,Cherry Creek School District Instructional Support Facility,1.11,0.00,False,16308,17,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_219.pdf
221,807,Cherry Creek School District Instructional Support Facility,1.24,Cherry Creek School District Instructional Support Facility,1.24,0.00,False,16308,17,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_221.pdf
223,1035,Cherry Creek School District Instructional Support Facility,1.44,Cherry Creek School District Instructional Support Facility,1.44,0.00,False,16308,17,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_223.pdf
225,977,Cherry Creek School District Instructional Support Facility,1.78,Cherry Creek School District Instructional Support Facility,1.78,0.00,False,16308,17,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_225.pdf
284,923,Trails Recreation Center,0.94,Cherry Creek School District Instructional Support Facility,7.00,6.06,True,16308,17,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_284.pdf
426,766,City of Aurora Municipal Center,3.09,City of Aurora Municipal Center,3.09,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_426.pdf
439,986,City of Aurora Municipal Center,2.18,City of Aurora Municipal Center,2.18,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_439.pdf
440,817,City of Aurora Municipal Center,2.71,City of Aurora Municipal Center,2.71,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_440.pdf
441,788,City of Aurora Municipal Center,2.96,City of Aurora Municipal Center,2.96,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_441.pdf
442,762,City of Aurora Municipal Center,3.28,City of Aurora Municipal Center,3.28,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_442.pdf
443,521,City of Aurora Municipal Center,3.28,City of Aurora Municipal Center,3.28,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_443.pdf
444,681,City of Aurora Municipal Center,2.90,City of Aurora Municipal Center,2.90,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_444.pdf
445,682,City of Aurora Municipal Center,3.13,City of Aurora Municipal Center,3.13,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_445.pdf
451,673,City of Aurora Municipal Center,2.09,City of Aurora Municipal Center,2.09,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_451.pdf
453,933,City of Aurora Municipal Center,2.70,City of Aurora Municipal Center,2.70,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_453.pdf
465,690,City of Aurora Municipal Center,3.06,City of Aurora Municipal Center,3.06,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_465.pdf
466,973,City of Aurora Municipal Center,3.08,City of Aurora Municipal Center,3.08,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_466.pdf
467,970,City of Aurora Municipal Center,2.62,City of Aurora Municipal Center,2.62,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_467.pdf
468,930,City of Aurora Municipal Center,2.54,City of Aurora Municipal Center,2.54,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_468.pdf
469,728,City of Aurora Municipal Center,2.06,City of Aurora Municipal Center,2.06,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_469.pdf
540,754,City of Aurora Municipal Center,0.24,City of Aurora Municipal Center,0.24,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_540.pdf
541,759,City of Aurora Municipal Center,0.23,City of Aurora Municipal Center,0.23,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_541.pdf
543,1008,City of Aurora Municipal Center,0.28,City of Aurora Municipal Center,0.28,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_543.pdf
560,508,City of Aurora Municipal Center,1.38,City of Aurora Municipal Center,1.38,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_560.pdf
564,792,City of Aurora Municipal Center,1.17,City of Aurora Municipal Center,1.17,0.00,False,15721,20,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_564.pdf
115,1244,Englewood Civic Center,0.40,City of Glendale Municipal Building,4.65,4.24,True,10568,9,950 S. Birch Street,Glendale,CO,80246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_115.pdf
117,1227,Englewood Civic Center,0.46,City of Glendale Municipal Building,4.05,3.59,True,10568,9,950 S. Birch Street,Glendale,CO,80246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_117.pdf
124,1093,Englewood Civic Center,1.56,City of Glendale Municipal Building,6.02,4.46,True,10568,9,950 S. Birch Street,Glendale,CO,80246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_124.pdf
132,1111,Englewood Civic Center,1.52,City of Glendale Municipal Building,3.89,2.37,True,10568,9,950 S. Birch Street,Glendale,CO,80246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_132.pdf
180,1460,Southglenn Library,1.71,City of Glendale Municipal Building,6.83,5.12,True,10568,9,950 S. Birch Street,Glendale,CO,80246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_180.pdf
182,958,Southglenn Library,1.58,City of Glendale Municipal Building,7.22,5.64,True,10568,9,950 S. Birch Street,Glendale,CO,80246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_182.pdf
183,1325,Southglenn Library,1.19,City of Glendale Municipal Building,7.64,6.45,True,10568,9,950 S. Birch Street,Glendale,CO,80246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_183.pdf
460,1177,City of Glendale Municipal Building,0.47,City of Glendale Municipal Building,0.47,0.00,False,10568,9,950 S. Birch Street,Glendale,CO,80246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_460.pdf
474,973,City of Glendale Municipal Building,0.09,City of Glendale Municipal Building,0.09,0.00,False,10568,9,950 S. Birch Street,Glendale,CO,80246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_474.pdf
101,1549,City of Sheridan Municipal Building,0.47,City of Sheridan Municipal Building,0.47,0.00,False,10137,8,4101 S Federal Blvd,Sheridan,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_101.pdf
102,1272,City of Sheridan Municipal Building,0.49,City of Sheridan Municipal Building,0.49,0.00,False,10137,8,4101 S Federal Blvd,Sheridan,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_102.pdf
103,810,City of Sheridan Municipal Building,0.95,City of Sheridan Municipal Building,0.95,0.00,False,10137,8,4101 S Federal Blvd,Sheridan,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_103.pdf
104,823,City of Sheridan Municipal Building,1.22,City of Sheridan Municipal Building,1.22,0.00,False,10137,8,4101 S Federal Blvd,Sheridan,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_104.pdf
105,1773,Englewood Civic Center,0.97,City of Sheridan Municipal Building,1.70,0.74,True,10137,8,4101 S Federal Blvd,Sheridan,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_105.pdf
111,1322,Englewood Civic Center,0.67,City of Sheridan Municipal Building,2.24,1.56,True,10137,8,4101 S Federal Blvd,Sheridan,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_111.pdf
116,1275,Englewood Civic Center,0.51,City of Sheridan Municipal Building,1.59,1.08,True,10137,8,4101 S Federal Blvd,Sheridan,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_116.pdf
122,1313,City of Sheridan Municipal Building,1.48,City of Sheridan Municipal Building,1.48,0.00,False,10137,8,4101 S Federal Blvd,Sheridan,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_122.pdf
527,1180,Community College of Aurora CentreTech Campus,0.12,Community College of Aurora CentreTech Campus,0.12,0.00,False,2331,2,16000 E CentreTech Pkwy,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_527.pdf
530,1151,Community College of Aurora CentreTech Campus,0.51,Community College of Aurora CentreTech Campus,0.51,0.00,False,2331,2,16000 E CentreTech Pkwy,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_530.pdf
406,556,Community College of Aurora Lowry Campus,1.77,Community College of Aurora Lowry Campus,1.77,0.00,False,15718,18,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_406.pdf
407,1352,Community College of Aurora Lowry Campus,2.29,Community College of Aurora Lowry Campus,2.29,0.00,False,15718,18,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_407.pdf
408,881,Community College of Aurora Lowry Campus,0.69,Community College of Aurora Lowry Campus,0.69,0.00,False,15718,18,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_408.pdf
410,1247,Community College of Aurora Lowry Campus,1.48,Community College of Aurora Lowry Campus,1.48,0.00,False,15718,18,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_410.pdf
411,1347,Community College of Aurora Lowry Campus,0.80,Community College of Aurora Lowry Campus,0.80,0.00,False,15718,18,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_411.pdf
413,994,Community College of Aurora Lowry Campus,1.28,Community College of Aurora Lowry Campus,1.28,0.00,False,15718,18,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_413.pdf
414,936,Community College of Aurora Lowry Campus,1.79,Community College of Aurora Lowry Campus,1.79,0.00,False,15718,18,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_414.pdf
417,1033,Community College of Aurora Lowry Campus,1.53,Community College of Aurora Lowry Campus,1.53,0.00,False,15718,18,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_417.pdf
418,941,Community College of Aurora Lowry Campus,1.92,Community College of Aurora Lowry Campus,1.92,0.00,False,15718,18,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_418.pdf
419,1120,Community College of Aurora Lowry Campus,2.10,Community College of Aurora Lowry Campus,2.10,0.00,False,15718,18,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_419.pdf
421,534,Community College of Aurora Lowry Campus,2.55,Community College of Aurora Lowry Campus,2.55,0.00,False,15718,18,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_421.pdf
422,693,Community College of Aurora Lowry Campus,2.72,Community College of Aurora Lowry Campus,2.72,0.00,False,15718,18,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_422.pdf
424,49,Community College of Aurora Lowry Campus,3.53,Community College of Aurora Lowry Campus,3.53,0.00,False,15718,18,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_424.pdf
514,628,Community College of Aurora Lowry Campus,1.06,Community College of Aurora Lowry Campus,1.06,0.00,False,15718,18,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_514.pdf
515,1100,Community College of Aurora Lowry Campus,1.54,Community College of Aurora Lowry Campus,1.54,0.00,False,15718,18,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_515.pdf
516,798,Community College of Aurora Lowry Campus,0.97,Community College of Aurora Lowry Campus,0.97,0.00,False,15718,18,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_516.pdf
517,829,Community College of Aurora Lowry Campus,1.13,Community College of Aurora Lowry Campus,1.13,0.00,False,15718,18,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_517.pdf
518,680,Community College of Aurora Lowry Campus,1.60,Community College of Aurora Lowry Campus,1.60,0.00,False,15718,18,710 Alton Way,Denver,CO,80230,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_518.pdf
137,922,Cook Park Recreation Center,2.24,Cook Park Recreation Center,2.24,0.00,False,11277,13,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_137.pdf
138,421,Cook Park Recreation Center,1.66,Cook Park Recreation Center,1.66,0.00,False,11277,13,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_138.pdf
139,716,Cook Park Recreation Center,1.68,Cook Park Recreation Center,1.68,0.00,False,11277,13,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_139.pdf
401,1089,Cook Park Recreation Center,0.95,Cook Park Recreation Center,0.95,0.00,False,11277,13,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_401.pdf
402,0,Cook Park Recreation Center,1.09,Cook Park Recreation Center,1.09,0.00,False,11277,13,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_402.pdf
403,643,Cook Park Recreation Center,1.60,Cook Park Recreation Center,1.60,0.00,False,11277,13,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_403.pdf
404,560,Cook Park Recreation Center,1.89,Cook Park Recreation Center,1.89,0.00,False,11277,13,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_404.pdf
405,678,Cook Park Recreation Center,1.97,Cook Park Recreation Center,1.97,0.00,False,11277,13,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_405.pdf
409,1549,Community College of Aurora Lowry Campus,0.79,Cook Park Recreation Center,1.56,0.77,True,11277,13,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_409.pdf
412,1488,Community College of Aurora Lowry Campus,1.19,Cook Park Recreation Center,2.03,0.84,True,11277,13,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_412.pdf
415,180,Cook Park Recreation Center,1.11,Cook Park Recreation Center,1.11,0.00,False,11277,13,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_415.pdf
420,1553,Community College of Aurora Lowry Campus,2.23,Cook Park Recreation Center,3.60,1.37,True,11277,13,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_420.pdf
425,1478,Community College of Aurora Lowry Campus,3.35,Cook Park Recreation Center,4.46,1.11,True,11277,13,7100 Cherry Creek S Dr,Denver,CO,80224,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_425.pdf
106,520,Englewood Civic Center,0.79,Englewood Civic Center,0.79,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_106.pdf
107,944,Englewood Civic Center,1.02,Englewood Civic Center,1.02,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_107.pdf
108,706,Englewood Civic Center,1.30,Englewood Civic Center,1.30,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_108.pdf
109,652,Englewood Civic Center,1.29,Englewood Civic Center,1.29,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_109.pdf
110,517,Englewood Civic Center,1.52,Englewood Civic Center,1.52,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_110.pdf
112,919,Englewood Civic Center,0.97,Englewood Civic Center,0.97,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_112.pdf
113,710,Englewood Civic Center,1.57,Englewood Civic Center,1.57,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_113.pdf
114,886,Englewood Civic Center,1.16,Englewood Civic Center,1.16,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_114.pdf
118,901,Englewood Civic Center,0.28,Englewood Civic Center,0.28,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_118.pdf
119,874,Englewood Civic Center,0.61,Englewood Civic Center,0.61,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_119.pdf
120,817,Englewood Civic Center,0.78,Englewood Civic Center,0.78,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_120.pdf
121,608,Englewood Civic Center,1.05,Englewood Civic Center,1.05,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_121.pdf
123,1038,Englewood Civic Center,1.12,Englewood Civic Center,1.12,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_123.pdf
125,581,Englewood Civic Center,1.85,Englewood Civic Center,1.85,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_125.pdf
128,425,Englewood Civic Center,1.83,Englewood Civic Center,1.83,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_128.pdf
129,664,Englewood Civic Center,1.46,Englewood Civic Center,1.46,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_129.pdf
130,1003,Englewood Civic Center,1.03,Englewood Civic Center,1.03,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_130.pdf
131,1015,Englewood Civic Center,1.50,Englewood Civic Center,1.50,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_131.pdf
133,1012,Englewood Civic Center,2.72,Englewood Civic Center,2.72,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_133.pdf
134,578,Englewood Civic Center,2.74,Englewood Civic Center,2.74,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_134.pdf
198,62,Englewood Civic Center,1.91,Englewood Civic Center,1.91,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_198.pdf
201,391,Englewood Civic Center,2.00,Englewood Civic Center,2.00,0.00,False,15823,22,1000 Englewood Pkwy,Englewood,CO,80110,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_201.pdf
135,386,Greenwood Village City Hall,1.95,Greenwood Village City Hall,1.95,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_135.pdf
136,931,Greenwood Village City Hall,2.70,Greenwood Village City Hall,2.70,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_136.pdf
224,868,Greenwood Village City Hall,1.80,Greenwood Village City Hall,1.80,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_224.pdf
226,722,Greenwood Village City Hall,1.46,Greenwood Village City Hall,1.46,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_226.pdf
227,700,Greenwood Village City Hall,1.65,Greenwood Village City Hall,1.65,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_227.pdf
228,892,Greenwood Village City Hall,1.20,Greenwood Village City Hall,1.20,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_228.pdf
229,1214,Greenwood Village City Hall,1.00,Greenwood Village City Hall,1.00,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_229.pdf
230,0,Greenwood Village City Hall,1.08,Greenwood Village City Hall,1.08,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_230.pdf
231,1071,Greenwood Village City Hall,0.31,Greenwood Village City Hall,0.31,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_231.pdf
232,1546,Greenwood Village City Hall,0.44,Greenwood Village City Hall,0.44,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_232.pdf
233,961,Greenwood Village City Hall,1.18,Greenwood Village City Hall,1.18,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_233.pdf
234,1385,Greenwood Village City Hall,0.98,Greenwood Village City Hall,0.98,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_234.pdf
247,1564,Greenwood Village City Hall,1.27,Greenwood Village City Hall,1.27,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_247.pdf
248,649,Greenwood Village City Hall,1.00,Greenwood Village City Hall,1.00,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_248.pdf
249,850,Greenwood Village City Hall,0.96,Greenwood Village City Hall,0.96,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_249.pdf
250,1025,Greenwood Village City Hall,1.29,Greenwood Village City Hall,1.29,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_250.pdf
251,1540,Greenwood Village City Hall,1.64,Greenwood Village City Hall,1.64,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_251.pdf
252,1452,Greenwood Village City Hall,1.68,Greenwood Village City Hall,1.68,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_252.pdf
253,1688,Greenwood Village City Hall,1.13,Greenwood Village City Hall,1.13,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_253.pdf
254,422,Greenwood Village City Hall,1.71,Greenwood Village City Hall,1.71,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_254.pdf
255,195,Greenwood Village City Hall,2.65,Greenwood Village City Hall,2.65,0.00,False,20809,22,6060 S Quebec St,Greenwood Village,CO,80111,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_255.pdf
