Precinct,Voters,Nearest VSPC,Distance to Nearest VSPC (mi.),Assigned VSPC,Distance to Assigned VSPC (mi.),Distance Difference (mi.),Reassigned,Voters Assigned,Precincts Assigned,Address,City,State,Zip,Precinct Map URL
240,1681,Arapahoe County Lima Plaza,0.11,Arapahoe County Lima Plaza,0.11,0.00,False,10656,11,6954 S Lima St,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_240.pdf
241,1055,Arapahoe County Lima Plaza,1.02,Arapahoe County Lima Plaza,1.02,0.00,False,10656,11,6954 S Lima St,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_241.pdf
242,759,Arapahoe County Lima Plaza,0.53,Arapahoe County Lima Plaza,0.53,0.00,False,10656,11,6954 S Lima St,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_242.pdf
420,1751,Community College of Aurora Lowry Campus,2.23,Aurora Center for Active Adults,3.56,1.33,True,10663,10,30 Del Mar Cir,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_420.pdf
504,1029,Aurora Center for Active Adults,0.60,Aurora Center for Active Adults,0.60,0.00,False,10663,10,30 Del Mar Cir,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_504.pdf
505,1053,Aurora Center for Active Adults,0.61,Aurora Center for Active Adults,0.61,0.00,False,10663,10,30 Del Mar Cir,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_505.pdf
506,1731,Aurora Center for Active Adults,0.65,Aurora Center for Active Adults,0.65,0.00,False,10663,10,30 Del Mar Cir,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_506.pdf
507,937,Aurora Center for Active Adults,0.14,Aurora Center for Active Adults,0.14,0.00,False,10663,10,30 Del Mar Cir,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_507.pdf
508,720,Aurora Center for Active Adults,0.62,Aurora Center for Active Adults,0.62,0.00,False,10663,10,30 Del Mar Cir,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_508.pdf
509,658,Aurora Center for Active Adults,0.46,Aurora Center for Active Adults,0.46,0.00,False,10663,10,30 Del Mar Cir,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_509.pdf
510,694,Aurora Center for Active Adults,0.75,Aurora Center for Active Adults,0.75,0.00,False,10663,10,30 Del Mar Cir,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_510.pdf
511,1045,Aurora Center for Active Adults,0.93,Aurora Center for Active Adults,0.93,0.00,False,10663,10,30 Del Mar Cir,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_511.pdf
513,1045,Aurora Center for Active Adults,1.23,Aurora Center for Active Adults,1.23,0.00,False,10663,10,30 Del Mar Cir,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_513.pdf
528,536,Aurora Public Schools Educational Service Center 4,0.34,Aurora Public Schools Educational Service Center 4,0.34,0.00,False,1250,2,1085 Peoria St,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_528.pdf
529,714,Aurora Public Schools Educational Service Center 4,0.26,Aurora Public Schools Educational Service Center 4,0.26,0.00,False,1250,2,1085 Peoria St,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_529.pdf
548,509,Aurora Public Schools Professional Learning & Conference Center,0.37,Aurora Public Schools Professional Learning & Conference Center,0.37,0.00,False,1067,2,15771 E 1st Ave,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_548.pdf
549,558,Aurora Public Schools Professional Learning & Conference Center,0.33,Aurora Public Schools Professional Learning & Conference Center,0.33,0.00,False,1067,2,15771 E 1st Ave,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_549.pdf
437,1477,City of Aurora Municipal Center,1.62,Beck Recreation Center,3.56,1.95,True,9936,9,800 Telluride St,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_437.pdf
531,873,Beck Recreation Center,0.38,Beck Recreation Center,0.38,0.00,False,9936,9,800 Telluride St,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_531.pdf
537,1202,City of Aurora Municipal Center,0.79,Beck Recreation Center,2.82,2.02,True,9936,9,800 Telluride St,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_537.pdf
538,1188,City of Aurora Municipal Center,0.71,Beck Recreation Center,2.85,2.14,True,9936,9,800 Telluride St,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_538.pdf
539,1187,City of Aurora Municipal Center,0.67,Beck Recreation Center,2.82,2.15,True,9936,9,800 Telluride St,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_539.pdf
541,762,City of Aurora Municipal Center,0.23,Beck Recreation Center,2.02,1.80,True,9936,9,800 Telluride St,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_541.pdf
543,1015,City of Aurora Municipal Center,0.28,Beck Recreation Center,2.02,1.74,True,9936,9,800 Telluride St,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_543.pdf
546,1145,Beck Recreation Center,0.09,Beck Recreation Center,0.09,0.00,False,9936,9,800 Telluride St,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_546.pdf
547,1087,Beck Recreation Center,0.61,Beck Recreation Center,0.61,0.00,False,9936,9,800 Telluride St,Aurora,CO,80011,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_547.pdf
126,879,Bemis Public Library,2.09,Bemis Public Library,2.09,0.00,False,17318,18,6014 S Datura St,Littleton,CO,80120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_126.pdf
141,489,Bemis Public Library,1.66,Bemis Public Library,1.66,0.00,False,17318,18,6014 S Datura St,Littleton,CO,80120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_141.pdf
142,951,Bemis Public Library,1.30,Bemis Public Library,1.30,0.00,False,17318,18,6014 S Datura St,Littleton,CO,80120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_142.pdf
143,828,Bemis Public Library,0.77,Bemis Public Library,0.77,0.00,False,17318,18,6014 S Datura St,Littleton,CO,80120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_143.pdf
144,827,Bemis Public Library,1.07,Bemis Public Library,1.07,0.00,False,17318,18,6014 S Datura St,Littleton,CO,80120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_144.pdf
146,849,Bemis Public Library,1.19,Bemis Public Library,1.19,0.00,False,17318,18,6014 S Datura St,Littleton,CO,80120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_146.pdf
147,917,Bemis Public Library,1.43,Bemis Public Library,1.43,0.00,False,17318,18,6014 S Datura St,Littleton,CO,80120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_147.pdf
149,1297,Bemis Public Library,0.74,Bemis Public Library,0.74,0.00,False,17318,18,6014 S Datura St,Littleton,CO,80120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_149.pdf
150,1327,Bemis Public Library,1.11,Bemis Public Library,1.11,0.00,False,17318,18,6014 S Datura St,Littleton,CO,80120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_150.pdf
151,1048,Bemis Public Library,1.20,Bemis Public Library,1.20,0.00,False,17318,18,6014 S Datura St,Littleton,CO,80120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_151.pdf
152,862,Bemis Public Library,0.73,Bemis Public Library,0.73,0.00,False,17318,18,6014 S Datura St,Littleton,CO,80120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_152.pdf
153,1503,Bemis Public Library,1.15,Bemis Public Library,1.15,0.00,False,17318,18,6014 S Datura St,Littleton,CO,80120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_153.pdf
154,1210,Bemis Public Library,0.54,Bemis Public Library,0.54,0.00,False,17318,18,6014 S Datura St,Littleton,CO,80120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_154.pdf
158,915,Bemis Public Library,0.91,Bemis Public Library,0.91,0.00,False,17318,18,6014 S Datura St,Littleton,CO,80120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_158.pdf
159,792,Bemis Public Library,1.14,Bemis Public Library,1.14,0.00,False,17318,18,6014 S Datura St,Littleton,CO,80120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_159.pdf
160,917,Bemis Public Library,1.51,Bemis Public Library,1.51,0.00,False,17318,18,6014 S Datura St,Littleton,CO,80120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_160.pdf
161,809,Bemis Public Library,1.40,Bemis Public Library,1.40,0.00,False,17318,18,6014 S Datura St,Littleton,CO,80120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_161.pdf
162,898,Bemis Public Library,1.75,Bemis Public Library,1.75,0.00,False,17318,18,6014 S Datura St,Littleton,CO,80120,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_162.pdf
550,96,Central Recreation Center,0.60,Central Recreation Center,0.60,0.00,False,96,1,18150 E Vassar Pl,Aurora,CO,80013,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_550.pdf
148,607,Cherry Creek School District Instructional Support Facility,0.36,Cherry Creek School District Instructional Support Facility,0.36,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_148.pdf
157,741,Cherry Creek School District Instructional Support Facility,0.53,Cherry Creek School District Instructional Support Facility,0.53,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_157.pdf
181,731,Cherry Creek School District Instructional Support Facility,0.68,Cherry Creek School District Instructional Support Facility,0.68,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_181.pdf
191,888,Cherry Creek School District Instructional Support Facility,0.87,Cherry Creek School District Instructional Support Facility,0.87,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_191.pdf
192,1077,Cherry Creek School District Instructional Support Facility,0.43,Cherry Creek School District Instructional Support Facility,0.43,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_192.pdf
199,222,Cherry Creek School District Instructional Support Facility,0.81,Cherry Creek School District Instructional Support Facility,0.81,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_199.pdf
209,991,Cherry Creek School District Instructional Support Facility,1.93,Cherry Creek School District Instructional Support Facility,1.93,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_209.pdf
210,1546,Cherry Creek School District Instructional Support Facility,1.40,Cherry Creek School District Instructional Support Facility,1.40,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_210.pdf
211,938,Cherry Creek School District Instructional Support Facility,0.84,Cherry Creek School District Instructional Support Facility,0.84,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_211.pdf
212,1284,Cherry Creek School District Instructional Support Facility,1.03,Cherry Creek School District Instructional Support Facility,1.03,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_212.pdf
214,876,Cherry Creek School District Instructional Support Facility,0.73,Cherry Creek School District Instructional Support Facility,0.73,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_214.pdf
217,857,Cherry Creek School District Instructional Support Facility,1.29,Cherry Creek School District Instructional Support Facility,1.29,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_217.pdf
219,1166,Cherry Creek School District Instructional Support Facility,1.11,Cherry Creek School District Instructional Support Facility,1.11,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_219.pdf
221,822,Cherry Creek School District Instructional Support Facility,1.24,Cherry Creek School District Instructional Support Facility,1.24,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_221.pdf
223,1060,Cherry Creek School District Instructional Support Facility,1.44,Cherry Creek School District Instructional Support Facility,1.44,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_223.pdf
225,973,Cherry Creek School District Instructional Support Facility,1.78,Cherry Creek School District Instructional Support Facility,1.78,0.00,False,14779,16,5416 S Riviera Way,Centennial,CO,80112,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_225.pdf
426,758,City of Aurora Municipal Center,3.09,City of Aurora Municipal Center,3.09,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_426.pdf
439,1003,City of Aurora Municipal Center,2.18,City of Aurora Municipal Center,2.18,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_439.pdf
440,851,City of Aurora Municipal Center,2.71,City of Aurora Municipal Center,2.71,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_440.pdf
441,846,City of Aurora Municipal Center,2.96,City of Aurora Municipal Center,2.96,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_441.pdf
442,738,City of Aurora Municipal Center,3.28,City of Aurora Municipal Center,3.28,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_442.pdf
443,551,City of Aurora Municipal Center,3.28,City of Aurora Municipal Center,3.28,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_443.pdf
444,679,City of Aurora Municipal Center,2.90,City of Aurora Municipal Center,2.90,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_444.pdf
445,701,City of Aurora Municipal Center,3.13,City of Aurora Municipal Center,3.13,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_445.pdf
451,1264,City of Aurora Municipal Center,2.09,City of Aurora Municipal Center,2.09,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_451.pdf
453,573,City of Aurora Municipal Center,2.70,City of Aurora Municipal Center,2.70,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_453.pdf
465,712,City of Aurora Municipal Center,3.06,City of Aurora Municipal Center,3.06,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_465.pdf
466,939,City of Aurora Municipal Center,3.08,City of Aurora Municipal Center,3.08,0.00,False,19500,23,15151 E Alameda Pkwy,Aurora,CO,80012,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_466.pdf
